customer_id,article_id,product_type,product_group,colour,appearance,product_name,product_description,transaction_date,image_url
d9d809b2a22dfe4afcbe5351c5c3ca2ac6f375ae0dba65156ec9ea422428053b,0622242002,Bikini top,Swimwear,Black,Solid,No Diggity Top,"Lined bikini top with removable inserts and narrow adjustable shoulder straps. Small opening at the front, adjustable metal fastener at the back and an elasticated hem.",2018-09-26,https://placehold.co/300x400?text=0622242002
d9d809b2a22dfe4afcbe5351c5c3ca2ac6f375ae0dba65156ec9ea422428053b,0622242002,Bikini top,Swimwear,Black,Solid,No Diggity Top,"Lined bikini top with removable inserts and narrow adjustable shoulder straps. Small opening at the front, adjustable metal fastener at the back and an elasticated hem.",2018-09-26,https://placehold.co/300x400?text=0622242002
e0c18188150a1b6cf8b54f407c50a63989d7183d3c2ef8cc86acd4ddde5b06bd,0535877018,Earring,Accessories,Light Pink,Solid,Crystal earring pack,Metal stud earrings in various sizes and designs. Size from 0.2 cm to 0.5 cm.,2018-09-26,https://placehold.co/300x400?text=0535877018
e0c18188150a1b6cf8b54f407c50a63989d7183d3c2ef8cc86acd4ddde5b06bd,0617725001,Top,Garment Upper body,Black,Solid,DIV Tess tee (1),Cotton jersey top with short sleeves with sewn-in turn-ups.,2018-09-26,https://placehold.co/300x400?text=0617725001
e0c18188150a1b6cf8b54f407c50a63989d7183d3c2ef8cc86acd4ddde5b06bd,0636892002,Jacket,Garment Upper body,Black,Solid,Nonius,Coat in woven fabric with a shawl collar and welt side pockets. Detachable belt with D-rings and a tab with press-studs at the cuffs. Lined.,2018-09-26,https://placehold.co/300x400?text=0636892002
e0c18188150a1b6cf8b54f407c50a63989d7183d3c2ef8cc86acd4ddde5b06bd,0681247002,Coat,Garment Upper body,Black,Solid,Porcupine fluid coat,"Trenchcoat woven in a modal blend with notch lapels, shoulder tabs with decorative buttons, 3/4-length sleeves with sewn-in turn-ups, side pockets and a detachable tie belt. Unlined.",2018-09-26,https://placehold.co/300x400?text=0681247002
e34f8aa5e7c8c258523ea3e5f5f13168b6c21a9e8bffccd515dd5cef56126efb,0572517002,Dress,Garment Full body,Dark Blue,All over pattern,Liverpool woven,"Dress in an airy patterned weave with an opening and button at the top and wide raglan sleeves with close-fitting, buttoned cuffs. Narrow elasticated seam at the waist with a drawstring that ties at the sides, and a flared, gently draping asymmetric skirt. Lined.",2018-09-26,https://placehold.co/300x400?text=0572517002
e34f8aa5e7c8c258523ea3e5f5f13168b6c21a9e8bffccd515dd5cef56126efb,0572517002,Dress,Garment Full body,Dark Blue,All over pattern,Liverpool woven,"Dress in an airy patterned weave with an opening and button at the top and wide raglan sleeves with close-fitting, buttoned cuffs. Narrow elasticated seam at the waist with a drawstring that ties at the sides, and a flared, gently draping asymmetric skirt. Lined.",2018-09-26,https://placehold.co/300x400?text=0572517002
e97c3a6c680cd3569df10f901a61fdffaf8f70300f6adf6e266b80c87d54245a,0641741001,Boots,Shoes,Black,Solid,Palencia highshaft,Thigh boots in soft imitation suede with a drawstring at the top and pointed toes. Imitation leather insoles and rubber soles. Covered heels 8 cm.,2018-09-26,https://placehold.co/300x400?text=0641741001
e97c3a6c680cd3569df10f901a61fdffaf8f70300f6adf6e266b80c87d54245a,0641741002,Boots,Shoes,Beige,Solid,Palencia highshaft,Thigh boots in soft imitation suede with a drawstring at the top and pointed toes. Imitation leather insoles and rubber soles. Covered heels 8 cm.,2018-09-26,https://placehold.co/300x400?text=0641741002
e97c3a6c680cd3569df10f901a61fdffaf8f70300f6adf6e266b80c87d54245a,0667378002,Trousers,Garment Lower body,Dark Grey,Melange,Tulip,Fitted calf-length skirt in a rib knit with an elasticated waist.,2018-09-26,https://placehold.co/300x400?text=0667378002
e97c3a6c680cd3569df10f901a61fdffaf8f70300f6adf6e266b80c87d54245a,0667378002,Trousers,Garment Lower body,Dark Grey,Melange,Tulip,Fitted calf-length skirt in a rib knit with an elasticated waist.,2018-09-26,https://placehold.co/300x400?text=0667378002
e97c3a6c680cd3569df10f901a61fdffaf8f70300f6adf6e266b80c87d54245a,0667379002,Sweater,Garment Upper body,Dark Grey,Melange,Gandi,"Fitted, long-sleeved jumper in a rib knit with a small stand-up collar.",2018-09-26,https://placehold.co/300x400?text=0667379002
e97c3a6c680cd3569df10f901a61fdffaf8f70300f6adf6e266b80c87d54245a,0667379002,Sweater,Garment Upper body,Dark Grey,Melange,Gandi,"Fitted, long-sleeved jumper in a rib knit with a small stand-up collar.",2018-09-26,https://placehold.co/300x400?text=0667379002
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0619782001,T-shirt,Garment Upper body,Black,Placement print,Reef s/s tee,T-shirt in cotton jersey with a print motif on the front.,2018-09-27,https://placehold.co/300x400?text=0619782001
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0619782001,T-shirt,Garment Upper body,Black,Placement print,Reef s/s tee,T-shirt in cotton jersey with a print motif on the front.,2018-09-27,https://placehold.co/300x400?text=0619782001
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0664122003,Trousers,Garment Lower body,Black,Denim,&DENIM Shaping bootcut,"Shaping. 5-pocket bootcut jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. Regular waist with a zip fly and button.",2018-09-27,https://placehold.co/300x400?text=0664122003
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0664122003,Trousers,Garment Lower body,Black,Denim,&DENIM Shaping bootcut,"Shaping. 5-pocket bootcut jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. Regular waist with a zip fly and button.",2018-09-27,https://placehold.co/300x400?text=0664122003
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0707203004,Trousers,Garment Lower body,Black,Solid,Michael jersey trs straight HW,"Jersey trousers with a regular, elasticated waist and straight, wide legs with sewn-in creases and contrasting colour side stripes.",2018-09-27,https://placehold.co/300x400?text=0707203004
0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,0582254001,Trousers,Garment Lower body,Black,Solid,MARA trousers,"Sports trousers in fast-drying functional fabric with an elasticated waist, zipped side pockets, and ribbed hems.",2018-09-27,https://placehold.co/300x400?text=0582254001
0d4fb6fb46dfe2759bcf7bc80340e8915b207aa2f74b5b3c76f74d3ce28359e8,0642437006,Trousers,Garment Lower body,Black,Stripe,Fancy Pants (1),"Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.",2018-09-27,https://placehold.co/300x400?text=0642437006
0d4fb6fb46dfe2759bcf7bc80340e8915b207aa2f74b5b3c76f74d3ce28359e8,0661315001,Dress,Garment Full body,Black,Solid,Levi jumpsuit,"Ankle-length jumpsuit in soft viscose jersey with a V-neck and narrow shoulder straps that cross at the back with a knot detail. Elasticated seam at the waist, side pockets and straight wide legs.",2018-09-27,https://placehold.co/300x400?text=0661315001
0d4fb6fb46dfe2759bcf7bc80340e8915b207aa2f74b5b3c76f74d3ce28359e8,0665668004,Dress,Garment Full body,Grey,Melange,J CINNAMON DRESS EQ,Short dress in soft sweatshirt fabric with a ribbed neckline and short puff sleeves with ribbed trims. Soft brushed inside.,2018-09-27,https://placehold.co/300x400?text=0665668004
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0399256001,Trousers,Garment Lower body,Black,Solid,Skinny Ankle R.W Brooklyn,"Ankle-length jeans in washed stretch denim with a regular waist, fake front pockets, real back pockets and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0399256001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0399256001,Trousers,Garment Lower body,Black,Solid,Skinny Ankle R.W Brooklyn,"Ankle-length jeans in washed stretch denim with a regular waist, fake front pockets, real back pockets and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0399256001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0416511001,Trousers,Garment Lower body,Black,Solid,Julia Denim Petite Trs,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs.",2018-09-27,https://placehold.co/300x400?text=0416511001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0504154015,Sweater,Garment Upper body,Green,Melange,Lady Di,"Wide, long-sleeved jumper in a soft, rib knit containing some wool.",2018-09-27,https://placehold.co/300x400?text=0504154015
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0539723007,Trousers,Garment Lower body,Dark Blue,Solid,Jade Denim TRS,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",2018-09-27,https://placehold.co/300x400?text=0539723007
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0543738021,Dress,Garment Full body,Greenish Khaki,Solid,Snickers J,"Short dress in sweatshirt fabric with a lined drawstring hood, side pockets, long sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0543738021
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0552471003,Shirt,Garment Upper body,White,Solid,KELLY S.9,Longer shirt in a cotton weave with a collar and buttons down the front and at the cuffs. Yoke with a pleat at the back and a rounded hem.,2018-09-27,https://placehold.co/300x400?text=0552471003
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0552471019,Shirt,Garment Upper body,Black,Solid,KELLY S.9,Longer shirt in a cotton weave with a collar and buttons down the front and at the cuffs. Yoke with a pleat at the back and a rounded hem.,2018-09-27,https://placehold.co/300x400?text=0552471019
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0552471019,Shirt,Garment Upper body,Black,Solid,KELLY S.9,Longer shirt in a cotton weave with a collar and buttons down the front and at the cuffs. Yoke with a pleat at the back and a rounded hem.,2018-09-27,https://placehold.co/300x400?text=0552471019
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0552471033,Shirt,Garment Upper body,White,Stripe,KELLY S.8,Longer shirt in a cotton weave with a collar and buttons down the front and at the cuffs. Yoke with a pleat at the back and a rounded hem.,2018-09-27,https://placehold.co/300x400?text=0552471033
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0552471033,Shirt,Garment Upper body,White,Stripe,KELLY S.8,Longer shirt in a cotton weave with a collar and buttons down the front and at the cuffs. Yoke with a pleat at the back and a rounded hem.,2018-09-27,https://placehold.co/300x400?text=0552471033
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0554450001,Trousers,Garment Lower body,Black,Solid,Julia RW Skinny Denim TRS,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,2018-09-27,https://placehold.co/300x400?text=0554450001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0554450001,Trousers,Garment Lower body,Black,Solid,Julia RW Skinny Denim TRS,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,2018-09-27,https://placehold.co/300x400?text=0554450001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0562245001,Trousers,Garment Lower body,Black,Solid,Luna skinny RW,"5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0562245001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0562245001,Trousers,Garment Lower body,Black,Solid,Luna skinny RW,"5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0562245001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0581543001,Sweater,Garment Upper body,Greenish Khaki,Solid,Speed Shelby sweater,"Jumper in a soft, loose knit with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0581543001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0581543001,Sweater,Garment Upper body,Greenish Khaki,Solid,Speed Shelby sweater,"Jumper in a soft, loose knit with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0581543001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0598848006,Sweater,Garment Upper body,Black,Solid,Dylan,Jumper in a soft rib knit containing some mohair.,2018-09-27,https://placehold.co/300x400?text=0598848006
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0636323001,Trousers,Garment Lower body,Black,Denim,Skinny H.W Ankle Queens,"Ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, back pockets and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0636323001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0636323001,Trousers,Garment Lower body,Black,Denim,Skinny H.W Ankle Queens,"Ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, back pockets and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0636323001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0662448001,Dress,Garment Full body,Red,Colour blocking,Snickers dress J,"Short dress in sweatshirt fabric with a print motif on the front, lined drawstring hood, kangaroo pocket, long sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0662448001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0662448002,Dress,Garment Full body,Black,Front print,Snickers dress J,"Short dress in sweatshirt fabric with a print motif on the front, lined drawstring hood, kangaroo pocket, long sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0662448002
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0662888001,Sweater,Garment Upper body,Grey,Melange,Miranda,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0662888001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0662888001,Sweater,Garment Upper body,Grey,Melange,Miranda,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0662888001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0662888002,Sweater,Garment Upper body,Dark Grey,Melange,Miranda,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0662888002
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0662888002,Sweater,Garment Upper body,Dark Grey,Melange,Miranda,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0662888002
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0662888003,Sweater,Garment Upper body,Dark Pink,Melange,Miranda,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0662888003
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0666448001,Sweater,Garment Upper body,Dark Grey,Melange,Janet sweater,"Long-sleeved jumper in a soft, fine knit with ribbing around the neckline, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0666448001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0666448001,Sweater,Garment Upper body,Dark Grey,Melange,Janet sweater,"Long-sleeved jumper in a soft, fine knit with ribbing around the neckline, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0666448001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0673900001,Trousers,Garment Lower body,Black,Solid,Julia Denim Petite Trs 1,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0673900001
15a075c3ea7b76dc31971a496c0d4b1f5f30170355eff7cedd4f4234c8c9402c,0673900001,Trousers,Garment Lower body,Black,Solid,Julia Denim Petite Trs 1,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0673900001
1df07f916d7f648458702bd0b612caee88f1fb4cd1b660fc79ca0c99d27b1293,0616123005,Outdoor overall,Garment Full body,Light Pink,All over pattern,TVP Halmstad,"Padded all-in-one suit in wind- and water-repellent functional fabric with a detachable, fleece-lined hood with a faux fur trim. Zip down the front that continues part-way down one leg, a zipped chest pocket and elastication at the back, cuffs and hems. Reinforced at the knees and back, reinforced elastic straps at the hems and reflective details. Fleece lining. The all-in-one suit has a water-repellent coating without fluorocarbons.",2018-09-27,https://placehold.co/300x400?text=0616123005
1df07f916d7f648458702bd0b612caee88f1fb4cd1b660fc79ca0c99d27b1293,0630416001,Bodysuit,Garment Upper body,White,Lace,Timber L/S Body,"Bodysuit in soft cotton jersey with a lace collar and press-studs at the back of the neck. Long, puff sleeves with elastication at the cuffs, and press-studs at the crotch.",2018-09-27,https://placehold.co/300x400?text=0630416001
1df07f916d7f648458702bd0b612caee88f1fb4cd1b660fc79ca0c99d27b1293,0638252002,Dress,Garment Full body,Dark Blue,Solid,LINDA partydress,"Sleeveless dress in an airy weave with decorative, textured stripes, buttons at the back, a seam at the waist and a gathered skirt with fabric flowers. Lined.",2018-09-27,https://placehold.co/300x400?text=0638252002
1df07f916d7f648458702bd0b612caee88f1fb4cd1b660fc79ca0c99d27b1293,0644706003,Underwear Tights,Socks & Tights,Light Pink,Solid,Fancy tights 2p,"Tights in a soft, fine-knit cotton blend with an elasticated waist.",2018-09-27,https://placehold.co/300x400?text=0644706003
1df07f916d7f648458702bd0b612caee88f1fb4cd1b660fc79ca0c99d27b1293,0660201001,Dress,Garment Full body,Off White,Glittering/Metallic,Crista Dress,"Long-sleeved dress in soft cotton jersey with a decorative scalloped trim around the neckline, a concealed press-stud on one shoulder, a seam at the waist with a bow, and a glittery tulle skirt.",2018-09-27,https://placehold.co/300x400?text=0660201001
1df07f916d7f648458702bd0b612caee88f1fb4cd1b660fc79ca0c99d27b1293,0675139001,Top,Garment Upper body,Black,All over pattern,Olivia,"Long-sleeved, off-the-shoulder top in jersey with a sheen. Tight fit.",2018-09-27,https://placehold.co/300x400?text=0675139001
1df07f916d7f648458702bd0b612caee88f1fb4cd1b660fc79ca0c99d27b1293,0677949003,Sweater,Garment Upper body,Pink,Other structure,Zulu Price Sweater,"Long-sleeved top in soft, textured fabric with a press-stud on one shoulder and ribbing around the neckline, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0677949003
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0453765006,Cardigan,Garment Upper body,Grey,Solid,Capri cardigan,"Cardigan in a soft, textured knit with a shawl collar and draped front. No fasteners.",2018-09-27,https://placehold.co/300x400?text=0453765006
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0516000044,T-shirt,Garment Upper body,Dark Blue,Stripe,Agnes LS R-neck,Fitted top in stretch jersey with a round neck and long sleeves.,2018-09-27,https://placehold.co/300x400?text=0516000044
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0532578017,Sweater,Garment Upper body,Light Pink,Solid,Annette,"Jumper in a soft, loose knit with a V-neck, long raglan sleeves and roll edges at the cuffs and hem. Longer at the back.",2018-09-27,https://placehold.co/300x400?text=0532578017
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0548613004,T-shirt,Garment Upper body,Light Pink,Solid,Jordan (1),Short-sleeved jersey top with a chest pocket and gently rounded hem. Longer at the back.,2018-09-27,https://placehold.co/300x400?text=0548613004
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0554598004,T-shirt,Garment Upper body,Light Orange,Solid,Nora T-shirt,"T-shirt in soft jersey with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem.",2018-09-27,https://placehold.co/300x400?text=0554598004
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0562093001,Scarf,Accessories,Light Pink,Solid,Flo fluffy scarf,"Scarf in a soft, brushed weave with fringes along the short sides. Size 55x190 cm.",2018-09-27,https://placehold.co/300x400?text=0562093001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0568137004,T-shirt,Garment Upper body,Light Pink,Neps,Lizzie.,Soft viscose jersey T-shirt in a slightly wider style with a V-neck.,2018-09-27,https://placehold.co/300x400?text=0568137004
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0580331001,Sweater,Garment Upper body,White,Stripe,SAILOR FRONT PRINT,SAILOR FRONT PRINT,2018-09-27,https://placehold.co/300x400?text=0580331001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0580331003,Sweater,Garment Upper body,Dark Blue,Stripe,SAILOR FRONT PRINT,SAILOR FRONT PRINT,2018-09-27,https://placehold.co/300x400?text=0580331003
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0580331004,Sweater,Garment Upper body,Red,Stripe,SAILOR FRONT PRINT,SAILOR FRONT PRINT,2018-09-27,https://placehold.co/300x400?text=0580331004
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0581709006,T-shirt,Garment Upper body,White,Stripe,SAILOR LS,"Loose-fitting, long-sleeved top in organic cotton jersey with a slightly wider neckline, dropped shoulders and short slits in the sides.",2018-09-27,https://placehold.co/300x400?text=0581709006
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0581709007,T-shirt,Garment Upper body,Dark Blue,Stripe,SAILOR LS,"Loose-fitting, long-sleeved top in organic cotton jersey with a slightly wider neckline, dropped shoulders and short slits in the sides.",2018-09-27,https://placehold.co/300x400?text=0581709007
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0596278001,Heeled sandals,Shoes,Red,Solid,Vickan sandalette,"Imitation suede sandals with a strap with a decorative bow at the front and an adjustable, elasticated ankle strap with a metal buckle. Imitation leather insoles and rubber soles. Covered heels 8 cm.",2018-09-27,https://placehold.co/300x400?text=0596278001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0596278006,Heeled sandals,Shoes,Pink,Solid,Vickan sandalette,"Imitation suede sandals with a strap with a decorative bow at the front and an adjustable, elasticated ankle strap with a metal buckle. Imitation leather insoles and rubber soles. Covered heels 8 cm.",2018-09-27,https://placehold.co/300x400?text=0596278006
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0632982001,Top,Garment Upper body,White,Front print,Jennifer tee,"Short-sleeved, round-necked T-shirt in jersey made from a cotton blend.",2018-09-27,https://placehold.co/300x400?text=0632982001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0640176001,Cardigan,Garment Upper body,Black,Solid,Isa Cardigan,"Long cardigan in a soft knit with dropped shoulders, long sleeves and ribbing around the opening, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0640176001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0640176001,Cardigan,Garment Upper body,Black,Solid,Isa Cardigan,"Long cardigan in a soft knit with dropped shoulders, long sleeves and ribbing around the opening, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0640176001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0640176002,Cardigan,Garment Upper body,Light Grey,Melange,Isa Cardigan,"Long cardigan in a soft knit with dropped shoulders, long sleeves and ribbing around the opening, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0640176002
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0640176002,Cardigan,Garment Upper body,Light Grey,Melange,Isa Cardigan,"Long cardigan in a soft knit with dropped shoulders, long sleeves and ribbing around the opening, cuffs and hem.",2018-09-27,https://placehold.co/300x400?text=0640176002
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0713756001,Other accessories,Accessories,Black,Solid,Classic quilted dog coat OL,"Quilted jacket designed for a small dog. Woven fabric with a soft faux fur collar, hook and loop fastening at the neck and a hook and loop fastening with a reflective detail underneath. Fleece lining.",2018-09-27,https://placehold.co/300x400?text=0713756001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0713756001,Other accessories,Accessories,Black,Solid,Classic quilted dog coat OL,"Quilted jacket designed for a small dog. Woven fabric with a soft faux fur collar, hook and loop fastening at the neck and a hook and loop fastening with a reflective detail underneath. Fleece lining.",2018-09-27,https://placehold.co/300x400?text=0713756001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0716519001,Other accessories,Accessories,Beige,Solid,Classic Trench Dog Coat OL,Trenchcoat woven in a cotton blend for a small dog. Collar with a hook and loop fastening at the neck and underneath.,2018-09-27,https://placehold.co/300x400?text=0716519001
26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,0716519001,Other accessories,Accessories,Beige,Solid,Classic Trench Dog Coat OL,Trenchcoat woven in a cotton blend for a small dog. Collar with a hook and loop fastening at the neck and underneath.,2018-09-27,https://placehold.co/300x400?text=0716519001
30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,0519583008,Trousers,Garment Lower body,Dark Blue,Denim,Skinny R.W Chic,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button at the waist, and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0519583008
30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,0519583008,Trousers,Garment Lower body,Dark Blue,Denim,Skinny R.W Chic,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button at the waist, and skinny legs.",2018-09-27,https://placehold.co/300x400?text=0519583008
30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,0539723005,Trousers,Garment Lower body,Light Blue,Solid,Jade Denim TRS,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",2018-09-27,https://placehold.co/300x400?text=0539723005
30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,0539723006,Trousers,Garment Lower body,Dark Blue,Solid,Jade Denim TRS,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",2018-09-27,https://placehold.co/300x400?text=0539723006
30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,0554450027,Trousers,Garment Lower body,Dark Grey,Solid,Julia RW Skinny Denim TRS,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,2018-09-27,https://placehold.co/300x400?text=0554450027
